Steps,Policy/Entropy,Environment/Lesson/lessonID,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
31700,1.4497708,0.0,49.0,-36.578697,4.3841305,-88.6074104309082,-88.6074104309082,13.023552894592285,1.0
31800,1.4497708,0.0,49.0,-42.95433,4.0911736,-86.10587310791016,-86.10587310791016,11.159343242645264,1.0
31900,1.4467719,0.0,49.0,-33.68026,4.416685,-69.23309707641602,-69.23309707641602,21.020716667175293,1.0
32000,1.4467415,0.0,49.0,-41.592995,4.2652864,-97.08106231689453,-97.08106231689453,13.524256706237793,1.0
32100,1.4467415,0.0,49.0,-33.749977,3.8186302,-68.58159637451172,-68.58159637451172,14.974702835083008,1.0
32200,1.4467415,0.0,49.0,-36.370544,4.071027,-75.93539619445801,-75.93539619445801,14.445799827575684,1.0
32300,1.4467415,0.0,49.0,-36.41881,3.8189018,-83.75783920288086,-83.75783920288086,12.400966167449951,1.0
32400,1.4467415,0.0,49.0,-54.07025,4.281312,-104.68179702758789,-104.68179702758789,15.764729022979736,1.0
32500,1.4467415,0.0,49.0,-41.762207,4.3640747,-94.79581832885742,-94.79581832885742,18.225550651550293,1.0
32600,1.4467415,0.0,49.0,-28.028524,3.7293882,-59.66654014587402,-59.66654014587402,15.24636459350586,1.0
32700,1.4467415,0.0,49.0,-21.44125,3.6840916,-5.605790138244629,-5.605790138244629,19.176932334899902,1.0
32800,1.4467415,0.0,49.0,-30.967218,3.8943777,-66.02745819091797,-66.02745819091797,14.538228511810303,1.0
32900,1.4471025,0.0,49.0,-25.622913,3.6546683,-30.823676109313965,-30.823676109313965,17.505081176757812,1.0
33000,1.4474785,0.0,49.0,-29.24025,3.5520089,-50.1864013671875,-50.1864013671875,11.16757869720459,1.0
33100,1.4474785,0.0,49.0,-28.158386,3.6100025,-35.15745544433594,-35.15745544433594,8.625635862350464,1.0
33200,1.4474785,0.0,49.0,-47.943226,3.9404285,-94.17732238769531,-94.17732238769531,11.870207786560059,1.0
33300,1.4474785,0.0,49.0,-30.614094,3.906447,-64.07453536987305,-64.07453536987305,11.159231662750244,1.0
33400,1.4474785,0.0,49.0,-53.233536,4.4770355,-98.64305877685547,-98.64305877685547,15.87915325164795,1.0
33500,1.4474785,0.0,49.0,-35.355553,3.8524492,-77.73392105102539,-77.73392105102539,10.963520526885986,1.0
33600,1.4474785,0.0,49.0,-29.190365,3.555779,-39.8453483581543,-39.8453483581543,10.788928508758545,1.0
33700,1.4474785,0.0,49.0,-33.286877,3.6557176,-51.836721658706665,-51.836721658706665,11.138889789581299,1.0
33800,1.4474785,0.0,49.0,-32.78839,3.9638817,-44.9092161655426,-44.9092161655426,12.84934377670288,1.0
33900,1.4474785,0.0,49.0,-28.203068,3.9315002,-62.05447578430176,-62.05447578430176,10.295838832855225,1.0
34000,1.449932,0.0,49.0,-26.518147,3.8895893,-43.26476287841797,-43.26476287841797,10.360527992248535,1.0
34100,1.4499568,0.0,49.0,-32.60259,3.7215981,-70.71156692504883,-70.71156692504883,10.06008243560791,1.0
34200,1.4499568,0.0,49.0,-33.565292,3.7764995,-80.68837356567383,-80.68837356567383,15.82793664932251,1.0
34300,1.4499568,0.0,49.0,-29.512058,3.8766427,-66.49157905578613,-66.49157905578613,11.13206672668457,1.0
34400,1.4499568,0.0,49.0,-41.66864,4.047908,-101.3564567565918,-101.3564567565918,15.423578262329102,1.0
34500,1.4499568,0.0,49.0,-26.386585,3.6959946,-38.739952087402344,-38.739952087402344,12.150374412536621,1.0
34600,1.4499568,0.0,49.0,-39.34687,3.6210232,-88.50608444213867,-88.50608444213867,12.519300937652588,1.0
34700,1.4499568,0.0,49.0,-37.176315,3.563806,-89.21952438354492,-89.21952438354492,12.550758838653564,1.0
34800,1.4499568,0.0,49.0,-22.270956,3.3842041,-34.415762424468994,-34.415762424468994,11.881606101989746,1.0
34900,1.4499568,0.0,49.0,-36.104713,3.5754519,-97.16632080078125,-97.16632080078125,11.127131462097168,1.0
35000,1.4503936,0.0,49.0,-28.64069,4.1872015,-59.022525787353516,-59.022525787353516,17.797128200531006,1.0
35100,1.4508476,0.0,49.0,-32.344883,4.158875,-41.9640588760376,-41.9640588760376,14.945842266082764,1.0
35200,1.4508476,0.0,49.0,-27.220228,3.3121781,-63.31183433532715,-63.31183433532715,8.851666450500488,1.0
35300,1.4508476,0.0,49.0,-36.36419,4.589916,-87.09198379516602,-87.09198379516602,18.14750862121582,1.0
